fromNode	toNode	weight	direction	fromAltName	toAltName
RPL26	METTL27	0.245414452	undirected	NA	NA
RPL26	TPP1	0.284562774	undirected	NA	NA
RPL26	TPM4	0.205999616	undirected	NA	NA
RPL26	LTBP3	0.174185667	undirected	NA	NA
RPL26	NMD3	0.336649063	undirected	NA	NA
NOL9	METTL27	0.213588543	undirected	NA	NA
NOL9	TPP1	0.324130061	undirected	NA	NA
NOL9	TPM4	0.203407831	undirected	NA	NA
NOL9	LTBP3	0.167704244	undirected	NA	NA
NOL9	NMD3	0.304144965	undirected	NA	NA
CCDC27	NMD3	0.182297728	undirected	NA	NA
PMVK	NMD3	0.173063895	undirected	NA	NA
CAMK2N2	METTL27	0.24426165	undirected	NA	NA
CAMK2N2	TPP1	0.344537754	undirected	NA	NA
CAMK2N2	TPM4	0.237993458	undirected	NA	NA
CAMK2N2	LTBP3	0.176766582	undirected	NA	NA
CAMK2N2	NMD3	0.309583197	undirected	NA	NA
ZNF691	METTL27	0.169135906	undirected	NA	NA
ZNF691	TPP1	0.262909393	undirected	NA	NA
ZNF691	TPM4	0.234331801	undirected	NA	NA
ZNF691	LTBP3	0.201763874	undirected	NA	NA
ZNF691	NMD3	0.175800927	undirected	NA	NA
SMIM43	NMD3	0.15297745	undirected	NA	NA
ANAPC10	METTL27	0.230982032	undirected	NA	NA
ANAPC10	TPP1	0.294819522	undirected	NA	NA
ANAPC10	TPM4	0.182265794	undirected	NA	NA
ANAPC10	LTBP3	0.170930057	undirected	NA	NA
ANAPC10	NMD3	0.27805405	undirected	NA	NA
SERINC5	TPP1	0.19847164	undirected	NA	NA
SERINC5	TPM4	0.19689481	undirected	NA	NA
SERINC5	LTBP3	0.244386672	undirected	NA	NA
USP49	METTL27	0.248484581	undirected	NA	NA
USP49	TPP1	0.27354533599999997	undirected	NA	NA
USP49	NMD3	0.29593747	undirected	NA	NA
FREM1	TPP1	0.207858513	undirected	NA	NA
FREM1	TPM4	0.257366476	undirected	NA	NA
FREM1	LTBP3	0.17659809	undirected	NA	NA
METTL2B	METTL27	0.222022086	undirected	NA	NA
METTL2B	TPP1	0.257997977	undirected	NA	NA
METTL2B	NMD3	0.264161647	undirected	NA	NA
METTL27	TPP1	0.36502381	undirected	NA	NA
METTL27	TPM4	0.268993794	undirected	NA	NA
METTL27	LTBP3	0.217270971	undirected	NA	NA
METTL27	NMD3	0.355435526	undirected	NA	NA
GHITM	TPP1	0.33174825	undirected	NA	NA
GHITM	TPM4	0.222138293	undirected	NA	NA
GHITM	LTBP3	0.192070544	undirected	NA	NA
GHITM	NMD3	0.377885473	undirected	NA	NA
NOLC1	TPP1	0.336461178	undirected	NA	NA
NOLC1	TPM4	0.230704936	undirected	NA	NA
NOLC1	LTBP3	0.238063572	undirected	NA	NA
NOLC1	NMD3	0.317310109	undirected	NA	NA
ALKBH3	TPP1	0.208200168	undirected	NA	NA
ALKBH3	TPM4	0.22887688	undirected	NA	NA
ALKBH3	LTBP3	0.179268379	undirected	NA	NA
TPP1	TPM4	0.391044913	undirected	NA	NA
TPP1	LTBP3	0.347976542	undirected	NA	NA
TPP1	NMD3	0.385700507	undirected	NA	NA
PEX11A	LTBP3	0.187077579	undirected	NA	NA
SCG5	TPM4	0.162897339	undirected	NA	NA
SCG5	LTBP3	0.173250879	undirected	NA	NA
SCG5	NMD3	0.218081201	undirected	NA	NA
GREM1	TPM4	0.319423361	undirected	NA	NA
GREM1	LTBP3	0.277024383	undirected	NA	NA
GREM1	NMD3	0.280830035	undirected	NA	NA
TTC16	TPM4	0.20594834	undirected	NA	NA
TTC16	NMD3	0.291653021	undirected	NA	NA
CERCAM	NMD3	0.15470912	undirected	NA	NA
TPM4	LTBP3	0.313366572	undirected	NA	NA
TPM4	NMD3	0.311301196	undirected	NA	NA
GATAD2A	LTBP3	0.192924602	undirected	NA	NA
AXL	LTBP3	0.261946382	undirected	NA	NA
UBXN6	LTBP3	0.179827864	undirected	NA	NA
UBXN6	NMD3	0.324205761	undirected	NA	NA
MRPL58	NMD3	0.234514419	undirected	NA	NA
FAM234A	LTBP3	0.208101693	undirected	NA	NA
FAM234A	NMD3	0.332824155	undirected	NA	NA
RAB26	LTBP3	0.175727321	undirected	NA	NA
RAB26	NMD3	0.25276841	undirected	NA	NA
FTH1	LTBP3	0.217378864	undirected	NA	NA
FTH1	NMD3	0.253527772	undirected	NA	NA
ATG16L2	LTBP3	0.279606358	undirected	NA	NA
ATG16L2	NMD3	0.366283681	undirected	NA	NA
LTBP3	NMD3	0.268391618	undirected	NA	NA
SEMA4C	NMD3	0.26202852	undirected	NA	NA
